review_id,product_id,rating,review_text,date
rev_pos_1129,PROD_BEAUTY_193,4,Simply the best one on the market right now.,2026-06-09
rev_pos_111,PROD_BEAUTY_128,4,Very bright display and the colors are vibrant.,2026-06-05
rev_neu_714,PROD_CLOTH_368,3,Average quality for the price. Not bad but not great.,2026-06-25
rev_neu_180,PROD_CLOTH_324,3,"Nothing special, just a standard item.",2026-06-20
rev_neu_896,PROD_BEAUTY_333,3,"Shipping took longer than expected, but product is ok.",2026-06-25
rev_neg_1079,PROD_BEAUTY_247,2,"Not worth the money, quality is very poor.",2026-06-13
rev_neg_676,PROD_BEAUTY_241,2,It stopped working after just a few days of light usage.,2026-06-18
rev_neg_33,PROD_BEAUTY_208,2,Very disappointed. It looks nothing like the pictures.,2026-06-11
rev_pos_1472,PROD_LAPTOP_118,5,It is an awesome product. I will buy it again.,2026-06-02
rev_neg_1337,PROD_LAPTOP_292,1,It has a terrible chemical smell. Returning immediately.,2026-06-11
rev_pos_1083,PROD_LAPTOP_179,4,"Not bad at all, in fact it is an awsm product.",2026-06-03
rev_neu_494,PROD_LAPTOP_387,3,"No quality issues, but design is quite boring.",2026-06-25
rev_neg_1174,PROD_PHONE_290,1,The device keeps flickering and lags constantly. Terrible!,2026-06-12
rev_neg_1980,PROD_LAPTOP_250,2,It stopped working after just a few days of light usage.,2026-06-12
rev_neg_1450,PROD_CLOTH_249,2,"No connectivity, bluetooth keeps dropping.",2026-06-11
rev_neg_230,PROD_LAPTOP_295,2,The camera quality is awful and blurry.,2026-06-11
rev_pos_1997,PROD_LAPTOP_128,4,Extremely pleased with how fast this works.,2026-06-01
rev_neu_636,PROD_BEAUTY_377,3,"No issues so far, but it feels a bit basic.",2026-06-24
rev_neu_300,PROD_BEAUTY_322,3,"Just an average device, nothing to write home about.",2026-06-26
rev_neg_1198,PROD_BEAUTY_231,2,This is a scam. It does not work at all.,2026-06-12
rev_neg_369,PROD_BEAUTY_284,1,Doesn't charge at all. Broken charging port.,2026-06-18
rev_neu_716,PROD_CLOTH_328,3,"Not bad, but not particularly good either.",2026-06-24
rev_neg_1635,PROD_BEAUTY_206,1,"Extremely bad design, hard to hold and uncomfortable.",2026-06-18
rev_pos_654,PROD_BEAUTY_163,5,"No defects, clean packaging, and works like a dream.",2026-06-01
rev_pos_1611,PROD_LAPTOP_157,5,"Very easy to use, setup was a breeze. Perfect!",2026-06-02
rev_pos_1127,PROD_CLOTH_141,4,The software is incredibly fast and responsive.,2026-06-03
rev_pos_464,PROD_PHONE_171,5,Excellent value for money. Very durable material.,2026-06-07
rev_neu_385,PROD_PHONE_345,3,"Okay for the price, but don't expect miracles.",2026-06-26
rev_neg_427,PROD_LAPTOP_243,2,"No customer support at all, they ignored my emails.",2026-06-10
rev_neu_918,PROD_LAPTOP_315,3,"It is average. Some days it is fast, some days it is slow.",2026-06-22
rev_neu_848,PROD_PHONE_388,3,"Some aspects are good, others are quite disappointed.",2026-06-25
rev_neg_233,PROD_BEAUTY_235,2,The worst packaging I have ever seen. Damaged box.,2026-06-14
rev_neg_1910,PROD_PHONE_208,1,"Terrible sound, very tinny and muffled.",2026-06-16
rev_neu_670,PROD_PHONE_349,3,"Shipping took longer than expected, but product is ok.",2026-06-22
rev_pos_57,PROD_BEAUTY_116,5,It is an awesome product. I will buy it again.,2026-06-05
rev_neu_320,PROD_CLOTH_340,3,"It works fine, but I expected more from this brand.",2026-06-26
rev_pos_1850,PROD_PHONE_127,4,"Great customer service, they resolved my issue in minutes.",2026-06-09
rev_neg_568,PROD_PHONE_257,2,"No manual included, and setup is impossible.",2026-06-15
rev_pos_148,PROD_CLOTH_160,4,"This phone is gr8, battery life is awesome.",2026-06-08
rev_neu_447,PROD_LAPTOP_340,3,"No quality issues, but design is quite boring.",2026-06-20
rev_pos_1301,PROD_BEAUTY_105,5,"Never disappointed with this brand, always top tier.",2026-06-02
rev_neg_1725,PROD_PHONE_214,1,Not durable. It tore apart after the first wash.,2026-06-10
rev_neu_589,PROD_PHONE_307,3,"Not bad, but it lacks some advanced features.",2026-06-27
rev_pos_264,PROD_PHONE_134,4,"No lag, games run super smooth on it.",2026-06-08
rev_neu_521,PROD_BEAUTY_374,3,"Not bad, but not particularly good either.",2026-06-23
rev_pos_912,PROD_CLOTH_121,4,"Great customer service, they resolved my issue in minutes.",2026-06-06
rev_pos_977,PROD_CLOTH_146,5,Fast connection and never disconnects.,2026-06-06
rev_pos_1527,PROD_PHONE_142,5,The software is incredibly fast and responsive.,2026-06-01
rev_pos_1974,PROD_PHONE_134,5,Very satisfied with my purchase. It works perfectly.,2026-06-06
rev_neu_871,PROD_LAPTOP_323,3,"Okay for basic usage, but not for heavy tasks.",2026-06-20
rev_pos_1335,PROD_BEAUTY_164,5,"Outstanding performance, it exceeded my expectations.",2026-06-09
rev_neg_809,PROD_CLOTH_231,1,Very expensive for such cheap material. Disappointed.,2026-06-10
rev_pos_385,PROD_BEAUTY_146,5,"Never disappointed with this brand, always top tier.",2026-06-01
rev_neg_773,PROD_PHONE_248,2,The worst packaging I have ever seen. Damaged box.,2026-06-14
rev_neg_258,PROD_PHONE_207,1,"Extremely noisy, sounds like it's going to explode.",2026-06-14
rev_neu_960,PROD_LAPTOP_346,3,"The package arrived on time, quality is decent.",2026-06-24
rev_pos_788,PROD_BEAUTY_137,4,"Never disappointed with this brand, always top tier.",2026-06-05
rev_pos_821,PROD_LAPTOP_163,5,Fast connection and never disconnects.,2026-06-01
rev_neg_1101,PROD_CLOTH_281,1,The camera quality is awful and blurry.,2026-06-18
rev_neg_1193,PROD_LAPTOP_204,2,The customer service was extremely rude and unhelpful.,2026-06-13
rev_pos_1189,PROD_LAPTOP_128,5,The software is incredibly fast and responsive.,2026-06-03
rev_pos_1635,PROD_BEAUTY_102,4,"No complaints here, works exactly as described.",2026-06-06
rev_pos_752,PROD_LAPTOP_187,5,"Very easy to use, setup was a breeze. Perfect!",2026-06-06
rev_pos_646,PROD_CLOTH_150,4,No problems at all. Solid hardware and easy to setup.,2026-06-09
rev_neu_554,PROD_BEAUTY_341,3,"It's decent, fits the description but nothing exciting.",2026-06-23
rev_neg_311,PROD_BEAUTY_216,1,Horrible experience. The item was missing parts.,2026-06-14
rev_pos_759,PROD_LAPTOP_199,5,Excellent value for money. Very durable material.,2026-06-02
rev_pos_962,PROD_BEAUTY_169,5,Very satisfied with my purchase. It works perfectly.,2026-06-01
rev_pos_336,PROD_CLOTH_123,5,Fast connection and never disconnects.,2026-06-08
rev_pos_1377,PROD_BEAUTY_122,5,"Not bad at all, in fact it is an awsm product.",2026-06-08
rev_neu_223,PROD_CLOTH_360,3,"Okay packaging, shipping was standard.",2026-06-22
rev_neg_1956,PROD_PHONE_243,2,"Fake item, a complete scam. Do not buy!",2026-06-13
rev_neu_141,PROD_LAPTOP_379,3,"Neither great nor terrible, just in the middle.",2026-06-25
rev_neu_665,PROD_BEAUTY_331,3,"It is okay. Not the best, but not the worst.",2026-06-24
rev_neg_1992,PROD_BEAUTY_239,1,"Fake item, a complete scam. Do not buy!",2026-06-12
rev_neg_1538,PROD_BEAUTY_226,1,The device keeps flickering and lags constantly. Terrible!,2026-06-14
rev_pos_437,PROD_CLOTH_109,5,I can't believe how good this is for the price.,2026-06-02
rev_neu_155,PROD_PHONE_346,3,"Decent build, but the software is a bit slow.",2026-06-25
rev_neu_121,PROD_LAPTOP_300,3,The color is slightly different but it works okay.,2026-06-24
rev_pos_169,PROD_BEAUTY_111,5,"Great customer service, they resolved my issue in minutes.",2026-06-08
rev_neg_159,PROD_BEAUTY_254,1,It stopped working after just a few days of light usage.,2026-06-13
rev_neg_457,PROD_PHONE_234,2,Horrible experience. The item was missing parts.,2026-06-13
rev_neg_1837,PROD_PHONE_217,1,Very slow shipping and the item is defect.,2026-06-13
rev_neu_340,PROD_BEAUTY_381,3,"Standard product, does exactly what is advertised.",2026-06-28
rev_pos_454,PROD_PHONE_112,4,It is an awesome product. I will buy it again.,2026-06-01
rev_neu_463,PROD_CLOTH_339,3,It is fine. Just an average smartphone.,2026-06-21
rev_pos_1082,PROD_CLOTH_119,4,"Love the packaging, it was wrapped very nicely.",2026-06-02
rev_neg_1420,PROD_LAPTOP_230,2,The device keeps flickering and lags constantly. Terrible!,2026-06-16
rev_neg_806,PROD_LAPTOP_270,1,It has a terrible chemical smell. Returning immediately.,2026-06-12
rev_pos_1939,PROD_BEAUTY_121,4,Very bright display and the colors are vibrant.,2026-06-09
rev_pos_1668,PROD_BEAUTY_146,4,"Love the packaging, it was wrapped very nicely.",2026-06-01
rev_pos_1692,PROD_CLOTH_183,4,"Super light, compact, and extremely useful.",2026-06-01
rev_neg_1582,PROD_LAPTOP_243,2,The worst packaging I have ever seen. Damaged box.,2026-06-16
rev_neg_314,PROD_PHONE_203,1,Never buy this. Waste of time and money.,2026-06-13
rev_neg_1130,PROD_CLOTH_280,1,"No response from support, and return policy is a lie.",2026-06-14
rev_pos_741,PROD_BEAUTY_138,4,"Never disappointed with this brand, always top tier.",2026-06-09
rev_neg_768,PROD_BEAUTY_215,1,"No customer support at all, they ignored my emails.",2026-06-19
rev_pos_1289,PROD_BEAUTY_199,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-03
rev_neg_635,PROD_BEAUTY_279,2,Doesn't charge at all. Broken charging port.,2026-06-12
rev_neg_1209,PROD_PHONE_257,2,Doesn't charge at all. Broken charging port.,2026-06-16
rev_pos_1241,PROD_LAPTOP_159,4,"Not bad at all, in fact it is an awsm product.",2026-06-07
rev_neu_476,PROD_BEAUTY_364,3,"Average battery life, average display.",2026-06-28
rev_neg_1643,PROD_LAPTOP_240,1,"Extremely slow performance, laggy and unusable.",2026-06-18
rev_pos_172,PROD_PHONE_158,5,The user interface is so smooth and intuitive. Love it.,2026-06-02
rev_neg_283,PROD_LAPTOP_289,2,Doesn't charge at all. Broken charging port.,2026-06-15
rev_neg_1271,PROD_BEAUTY_205,2,"Extremely noisy, sounds like it's going to explode.",2026-06-14
rev_neg_1045,PROD_PHONE_238,1,"Not worth the money, quality is very poor.",2026-06-12
rev_neu_208,PROD_LAPTOP_339,3,"Average performance, nothing special about it.",2026-06-24
rev_pos_1954,PROD_CLOTH_195,4,The customer support staff was very helpful and responsive.,2026-06-07
rev_pos_326,PROD_CLOTH_195,5,Not a single issue so far. Very reliable.,2026-06-01
rev_pos_1313,PROD_LAPTOP_181,5,"Love the packaging, it was wrapped very nicely.",2026-06-03
rev_neg_1224,PROD_LAPTOP_228,2,Not durable. It tore apart after the first wash.,2026-06-10
rev_neg_1134,PROD_LAPTOP_298,1,The camera quality is awful and blurry.,2026-06-14
rev_pos_1712,PROD_LAPTOP_128,5,"Works like a charm, would buy again without hesitation.",2026-06-05
rev_neu_792,PROD_CLOTH_350,3,"Okay for the price, but don't expect miracles.",2026-06-27
rev_pos_667,PROD_LAPTOP_130,4,"Outstanding performance, it exceeded my expectations.",2026-06-06
rev_pos_1459,PROD_LAPTOP_130,5,Simply the best one on the market right now.,2026-06-03
rev_pos_1225,PROD_PHONE_187,5,It is an awesome product. I will buy it again.,2026-06-09
rev_neu_576,PROD_BEAUTY_356,3,"Okay for basic usage, but not for heavy tasks.",2026-06-25
rev_pos_150,PROD_PHONE_151,4,"No regrets buying this, highly recommended.",2026-06-08
rev_neg_263,PROD_PHONE_262,2,"Not worth the money, quality is very poor.",2026-06-19
rev_pos_960,PROD_BEAUTY_123,5,Perfect fit and very comfortable to wear.,2026-06-09
rev_neg_553,PROD_LAPTOP_236,2,"Cannot recommend this product, it lacks standard features.",2026-06-14
rev_neg_612,PROD_CLOTH_208,1,It stopped working after just a few days of light usage.,2026-06-10
rev_neg_551,PROD_LAPTOP_205,2,This is a scam. It does not work at all.,2026-06-13
rev_pos_103,PROD_LAPTOP_135,5,I can't believe how good this is for the price.,2026-06-08
rev_neg_13,PROD_BEAUTY_282,1,The camera quality is awful and blurry.,2026-06-16
rev_pos_92,PROD_LAPTOP_184,5,Very robust and stands up to daily wear and tear.,2026-06-02
rev_neg_335,PROD_CLOTH_210,2,"No customer support at all, they ignored my emails.",2026-06-10
rev_pos_414,PROD_LAPTOP_131,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-01
rev_neu_393,PROD_CLOTH_385,3,"The shipping was ok, product is decent enough.",2026-06-26
rev_neg_1873,PROD_CLOTH_283,2,"Extremely bad design, hard to hold and uncomfortable.",2026-06-13
rev_neu_29,PROD_CLOTH_391,3,It is fine. Just an average smartphone.,2026-06-23
rev_pos_384,PROD_PHONE_155,4,The user interface is so smooth and intuitive. Love it.,2026-06-03
rev_neg_1263,PROD_BEAUTY_242,1,"Poor battery life, won't even last half a day.",2026-06-12
rev_pos_958,PROD_BEAUTY_178,4,"Not bad at all, in fact it is an awsm product.",2026-06-01
rev_neg_38,PROD_BEAUTY_268,2,Very disappointed. It looks nothing like the pictures.,2026-06-18
rev_neg_996,PROD_CLOTH_279,2,Terrible product! A complete waste of money.,2026-06-17
rev_neg_1214,PROD_LAPTOP_218,2,It has a terrible chemical smell. Returning immediately.,2026-06-13
rev_neg_222,PROD_PHONE_272,1,Poor packaging and the item was broken inside.,2026-06-14
rev_neg_134,PROD_BEAUTY_201,1,"Fake item, a complete scam. Do not buy!",2026-06-19
rev_neg_1701,PROD_CLOTH_254,2,"No manual included, and setup is impossible.",2026-06-12
rev_neg_629,PROD_CLOTH_291,2,"Extremely slow performance, laggy and unusable.",2026-06-12
rev_pos_781,PROD_CLOTH_114,4,"No lag, games run super smooth on it.",2026-06-02
rev_pos_647,PROD_CLOTH_122,5,Very satisfied with my purchase. It works perfectly.,2026-06-01
rev_neg_837,PROD_CLOTH_212,1,"The sizing is completely wrong, way too small.",2026-06-12
rev_neg_820,PROD_CLOTH_261,1,It has a terrible chemical smell. Returning immediately.,2026-06-12
rev_pos_11,PROD_PHONE_148,4,No problems at all. Solid hardware and easy to setup.,2026-06-05
rev_neu_168,PROD_LAPTOP_396,3,It's fine. It does the job.,2026-06-26
rev_neg_900,PROD_LAPTOP_247,2,Very disappointed. It looks nothing like the pictures.,2026-06-10
rev_pos_601,PROD_BEAUTY_137,4,The screen display is incredibly clear and beautiful.,2026-06-01
rev_pos_303,PROD_BEAUTY_119,4,"No lag, games run super smooth on it.",2026-06-03
rev_neu_552,PROD_CLOTH_332,3,"Neither great nor terrible, just in the middle.",2026-06-21
rev_pos_1577,PROD_PHONE_171,4,"Not bad at all, in fact it is an awsm product.",2026-06-04
rev_neg_1141,PROD_PHONE_208,2,"The sizing is completely wrong, way too small.",2026-06-13
rev_neg_880,PROD_BEAUTY_278,1,Do not recommend this seller. Poor customer support.,2026-06-15
rev_neg_195,PROD_LAPTOP_262,2,"Extremely noisy, sounds like it's going to explode.",2026-06-11
rev_pos_642,PROD_PHONE_168,5,Highly functional and has zero flaws.,2026-06-06
rev_neg_843,PROD_BEAUTY_203,1,"No connectivity, bluetooth keeps dropping.",2026-06-19
rev_pos_1363,PROD_LAPTOP_162,5,No problems at all. Solid hardware and easy to setup.,2026-06-06
rev_pos_1957,PROD_LAPTOP_185,4,The sound quality is fantastic and clear.,2026-06-04
rev_neg_1959,PROD_BEAUTY_290,1,The screen cracked easily without any drop. Fragile.,2026-06-13
rev_pos_735,PROD_CLOTH_103,4,"Never disappointed with this brand, always top tier.",2026-06-07
rev_neg_926,PROD_BEAUTY_221,2,"Very cheap plastic, feels like a toy.",2026-06-10
rev_pos_279,PROD_LAPTOP_109,5,"Love the packaging, it was wrapped very nicely.",2026-06-09
rev_neg_1860,PROD_BEAUTY_290,1,Late delivery and the package arrived damaged.,2026-06-14
rev_pos_584,PROD_BEAUTY_100,5,The customer support staff was very helpful and responsive.,2026-06-07
rev_pos_624,PROD_CLOTH_109,5,Beautiful design and great build quality.,2026-06-06
rev_neu_433,PROD_CLOTH_316,3,"No major complaints, but it could be improved.",2026-06-20
rev_neg_1387,PROD_CLOTH_257,2,The customer service was extremely rude and unhelpful.,2026-06-12
rev_neg_1853,PROD_BEAUTY_290,1,"No response from support, and return policy is a lie.",2026-06-18
rev_pos_42,PROD_BEAUTY_193,4,"This phone is gr8, battery life is awesome.",2026-06-06
rev_pos_538,PROD_CLOTH_153,4,"No regrets buying this, highly recommended.",2026-06-02
rev_neg_582,PROD_BEAUTY_226,1,"No customer support at all, they ignored my emails.",2026-06-10
rev_neu_742,PROD_CLOTH_332,3,"The price is fair, but usability is just okay.",2026-06-22
rev_pos_1054,PROD_LAPTOP_168,5,"No complaints here, works exactly as described.",2026-06-08
rev_neg_1407,PROD_CLOTH_296,1,Very disappointed. It looks nothing like the pictures.,2026-06-14
rev_neg_1636,PROD_PHONE_282,2,"Cannot recommend this product, it lacks standard features.",2026-06-17
rev_pos_210,PROD_CLOTH_199,5,Very bright display and the colors are vibrant.,2026-06-04
rev_neg_1532,PROD_BEAUTY_269,2,This is a scam. It does not work at all.,2026-06-19
rev_neu_41,PROD_CLOTH_353,3,"It is okay. Not the best, but not the worst.",2026-06-26
rev_neg_219,PROD_PHONE_222,2,The camera quality is awful and blurry.,2026-06-14
rev_pos_0,PROD_CLOTH_131,4,"Not bad at all, in fact it is an awsm product.",2026-06-04
rev_neg_347,PROD_PHONE_239,1,Doesn't work. The software crashes every time I open it.,2026-06-19
rev_neu_392,PROD_LAPTOP_343,3,"No major complaints, but it could be improved.",2026-06-25
rev_neg_253,PROD_PHONE_271,2,"Poor battery life, won't even last half a day.",2026-06-10
rev_neg_543,PROD_BEAUTY_270,1,"No manual included, and setup is impossible.",2026-06-16
rev_neg_407,PROD_CLOTH_235,1,It stopped working after just a few days of light usage.,2026-06-17
rev_neu_598,PROD_LAPTOP_323,3,"No major complaints, but it could be improved.",2026-06-24
rev_neu_587,PROD_BEAUTY_359,3,"It is average. Some days it is fast, some days it is slow.",2026-06-22
rev_neu_712,PROD_LAPTOP_316,3,"Some aspects are good, others are quite disappointed.",2026-06-26
rev_pos_330,PROD_LAPTOP_108,4,"No regrets buying this, highly recommended.",2026-06-08
rev_neg_1765,PROD_BEAUTY_269,2,Never again. This is absolute trash.,2026-06-13
rev_pos_1720,PROD_CLOTH_119,4,"Highly recommend this shop, wonderful customer service.",2026-06-06
rev_pos_1584,PROD_PHONE_119,5,Fast connection and never disconnects.,2026-06-06
rev_neg_1967,PROD_LAPTOP_283,1,"Not worth the money, quality is very poor.",2026-06-15
rev_neu_935,PROD_BEAUTY_315,3,"It's decent, fits the description but nothing exciting.",2026-06-27
rev_pos_1624,PROD_BEAUTY_192,5,The sound quality is fantastic and clear.,2026-06-03
rev_pos_581,PROD_CLOTH_141,5,The screen display is incredibly clear and beautiful.,2026-06-05
rev_neg_732,PROD_LAPTOP_212,1,Very disappointed. It looks nothing like the pictures.,2026-06-10
rev_neu_699,PROD_BEAUTY_339,3,It is an average item. Neither good nor bad.,2026-06-22
rev_neu_995,PROD_CLOTH_335,3,"Neither great nor terrible, just in the middle.",2026-06-24
rev_pos_1469,PROD_LAPTOP_130,5,No problems at all. Solid hardware and easy to setup.,2026-06-02
